model_label,family_label,architecture_kind,rule_type,threshold,confidence_threshold,n_rule_on,fraction_rule_on,coverage_target,coverage_floor_pass,pathogenic_fraction_rule_on,pathogenic_fraction_rule_off,enrichment_gap,gap_ci_low,gap_ci_high,positive_with_rule,negative_with_rule,positive_without_rule,negative_without_rule,odds_ratio,random_gap_mean,random_gap_p95,random_gap_p05
ESM2-150M,esm,masked_encoder,pair_only,0.15,,3,0.011764705882352941,13,False,0.3333333333333333,0.4523809523809524,-0.11904761904761907,-0.49603174603174605,0.5436507936507937,1,2,114,138,0.725764192139738,-0.006051587301587329,0.5555555555555556,-0.45634920634920634
ESM2-150M,esm,masked_encoder,scalar_only,0.15,,253,0.9921568627450981,13,True,0.44664031620553357,1.0,-0.5533596837944664,-0.6126482213438735,-0.49011857707509876,113,140,2,0,0.1615658362989324,-0.019169960474308287,0.45454545454545453,-0.5533596837944664
ESM2-150M,esm,masked_encoder,combined,0.15,,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5890316205533591,1,1,114,139,1.2183406113537119,0.007831027667984181,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,combined_confident,0.15,0.55,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5889328063241106,1,1,114,139,1.2183406113537119,-0.004767786561264831,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,combined_confident,0.15,0.6,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5889328063241106,1,1,114,139,1.2183406113537119,-0.02744565217391305,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,combined_confident,0.15,0.65,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5928853754940712,1,1,114,139,1.2183406113537119,-0.0022480237154150263,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,chemistry_only,0.2,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.057343723884338914,0.2335095269931472,32,30,83,110,1.410130558555021,-0.003479650676917931,0.12869797760320906,-0.1057161958883503
ESM2-150M,esm,masked_encoder,pair_only,0.2,,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5889328063241106,1,1,114,139,1.2183406113537119,0.009090909090909085,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,scalar_only,0.2,,249,0.9764705882352941,13,True,0.4538152610441767,0.3333333333333333,0.12048192771084337,-0.24909638554216865,0.46184738955823296,113,136,2,4,1.4967032967032967,0.02361947791164658,0.2911646586345381,-0.391566265060241
ESM2-150M,esm,masked_encoder,combined,0.2,,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5928853754940712,1,1,114,139,1.2183406113537119,0.011610671936758883,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,combined_confident,0.2,0.55,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5849802371541502,1,1,114,139,1.2183406113537119,-0.00728754940711464,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,combined_confident,0.2,0.6,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5928853754940712,1,1,114,139,1.2183406113537119,0.015390316205533588,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,combined_confident,0.2,0.65,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.48616600790513836,0.5849802371541502,1,1,114,139,1.2183406113537119,0.02798913043478259,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,chemistry_only,0.25,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.0567733578472338,0.22949816145746277,32,30,83,110,1.410130558555021,0.0022741517633294373,0.12869797760320906,-0.1057161958883503
ESM2-150M,esm,masked_encoder,pair_only,0.25,,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.48616600790513836,0.5889328063241106,1,1,114,139,1.2183406113537119,-0.021146245059288544,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,scalar_only,0.25,,239,0.9372549019607843,13,True,0.4560669456066946,0.375,0.08106694560669458,-0.1732217573221757,0.3310669456066946,109,130,6,10,1.3554376657824934,-0.005288964435146438,0.21443514644351463,-0.2523535564853556
ESM2-150M,esm,masked_encoder,combined,0.25,,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.49407114624505927,0.5889328063241106,1,1,114,139,1.2183406113537119,-0.018626482213438742,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,combined_confident,0.25,0.55,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5928853754940712,1,1,114,139,1.2183406113537119,0.01916996047430829,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,combined_confident,0.25,0.6,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.49407114624505927,0.5928853754940712,1,1,114,139,1.2183406113537119,0.009090909090909078,0.5533596837944664,-0.45454545454545453
ESM2-150M,esm,masked_encoder,combined_confident,0.25,0.65,2,0.00784313725490196,13,False,0.5,0.4505928853754941,0.04940711462450592,-0.4901185770750988,0.5849802371541502,1,1,114,139,1.2183406113537119,0.001531620553359675,0.5533596837944664,-0.45454545454545453
ESM2-650M,esm,masked_encoder,chemistry_only,0.05,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.048136386428213274,0.22665677753635288,32,30,83,110,1.410130558555021,-0.0014018886846063822,0.10738759819488547,-0.1057161958883503
ESM2-650M,esm,masked_encoder,pair_only,0.05,,40,0.1568627450980392,13,True,0.525,0.4372093023255814,0.0877906976744186,-0.06976744186046507,0.2546511627906977,21,19,94,121,1.4175824175824177,0.0007645348837209321,0.11892441860464988,-0.11976744186046512
ESM2-650M,esm,masked_encoder,scalar_only,0.05,,245,0.9607843137254902,13,True,0.45714285714285713,0.3,0.15714285714285714,-0.14693877551020407,0.42653061224489797,112,133,3,7,1.8057784911717496,-0.0005408163265306137,0.26122448979591834,-0.2591836734693877
ESM2-650M,esm,masked_encoder,combined,0.05,,10,0.0392156862745098,13,False,0.5,0.4489795918367347,0.05102040816326531,-0.2693877551020408,0.3714285714285715,5,5,110,135,1.2262443438914028,-0.010127551020408158,0.2591836734693877,-0.26122448979591834
ESM2-650M,esm,masked_encoder,combined_confident,0.05,0.55,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.610236220472441,1,0,114,140,3.6812227074235806,0.01407480314960631,0.5511811023622047,-0.452755905511811
ESM2-650M,esm,masked_encoder,combined_confident,0.05,0.6,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.610236220472441,1,0,114,140,3.6812227074235806,-0.03110236220472441,0.5511811023622047,-0.452755905511811
ESM2-650M,esm,masked_encoder,combined_confident,0.05,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM2-650M,esm,masked_encoder,chemistry_only,0.1,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05220625104462643,0.2191208423867625,32,30,83,110,1.410130558555021,0.0008889771017884027,0.12869797760320906,-0.12702657529667388
ESM2-650M,esm,masked_encoder,pair_only,0.1,,20,0.0784313725490196,13,True,0.55,0.4425531914893617,0.10744680851063837,-0.11489361702127654,0.3361968085106382,11,9,104,131,1.5232938806346008,-0.002962765957446792,0.21595744680851064,-0.16382978723404257
ESM2-650M,esm,masked_encoder,scalar_only,0.1,,224,0.8784313725490196,13,True,0.45089285714285715,0.45161290322580644,-0.0007200460829492883,-0.18332373271889407,0.18735599078341014,101,123,14,17,0.9919028340080972,-0.0011790754608294923,0.1461693548387097,-0.18433179723502308
ESM2-650M,esm,masked_encoder,combined,0.1,,5,0.0196078431372549,13,False,0.4,0.452,-0.05199999999999999,-0.47209999999999996,0.38400000000000006,2,3,113,137,0.8653241032095658,0.0035899999999999955,0.35600000000000004,-0.256
ESM2-650M,esm,masked_encoder,combined_confident,0.1,0.55,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.6141732283464567,1,0,114,140,3.6812227074235806,-0.05871062992125985,0.5511811023622047,-0.452755905511811
ESM2-650M,esm,masked_encoder,combined_confident,0.1,0.6,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.610236220472441,1,0,114,140,3.6812227074235806,-0.021062992125984246,0.5511811023622047,-0.452755905511811
ESM2-650M,esm,masked_encoder,combined_confident,0.1,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM2-650M,esm,masked_encoder,chemistry_only,0.15,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.057329099114156734,0.23009777703493217,32,30,83,110,1.410130558555021,-0.0012420608390439538,0.10845311716530068,-0.12702657529667388
ESM2-650M,esm,masked_encoder,pair_only,0.15,,14,0.054901960784313725,13,True,0.6428571428571429,0.43983402489626555,0.20302311796087735,-0.06935388263189096,0.450607587433313,9,5,106,135,2.197609901835254,0.00822095435684647,0.20680201541197055,-0.17486662714878481
ESM2-650M,esm,masked_encoder,scalar_only,0.15,,186,0.7294117647058823,13,True,0.45161290322580644,0.4492753623188406,0.0023375409069658626,-0.13510986442262735,0.13608578775128544,84,102,31,38,1.0075880758807587,-0.0030767882187938385,0.12155212716222535,-0.11687704534829363
ESM2-650M,esm,masked_encoder,combined,0.15,,4,0.01568627450980392,13,False,0.5,0.450199203187251,0.049800796812749015,-0.46215139442231074,0.5657370517928286,2,2,113,138,1.2202643171806167,0.0028137450199203153,0.30378486055776893,-0.4581673306772908
ESM2-650M,esm,masked_encoder,combined_confident,0.15,0.55,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.610236220472441,1,0,114,140,3.6812227074235806,-0.006003937007874005,0.5511811023622047,-0.452755905511811
ESM2-650M,esm,masked_encoder,combined_confident,0.15,0.6,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.6141732283464567,1,0,114,140,3.6812227074235806,0.009055118110236217,0.5511811023622047,-0.452755905511811
ESM2-650M,esm,masked_encoder,combined_confident,0.15,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM2-650M,esm,masked_encoder,chemistry_only,0.2,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05333235834865454,0.22611357178672872,32,30,83,110,1.410130558555021,-1.6714023065348554e-05,0.12869797760320906,-0.1057161958883503
ESM2-650M,esm,masked_encoder,pair_only,0.2,,10,0.0392156862745098,13,False,0.8,0.43673469387755104,0.363265306122449,0.06326530612244896,0.5918367346938775,8,2,107,138,4.38046511627907,0.0008010204081632677,0.2591836734693877,-0.26122448979591834
ESM2-650M,esm,masked_encoder,scalar_only,0.2,,126,0.49411764705882355,13,True,0.47619047619047616,0.4263565891472868,0.04983388704318936,-0.07419712070874862,0.1675895164267257,60,66,55,74,1.221228747544537,-0.002722406792174246,0.09689922480620156,-0.10705057216685127
ESM2-650M,esm,masked_encoder,combined,0.2,,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.4940711462450593,0.6126482213438735,2,0,113,140,6.18942731277533,-0.006027667984189734,0.5533596837944664,-0.45454545454545453
ESM2-650M,esm,masked_encoder,combined_confident,0.2,0.55,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4921259842519685,0.610236220472441,1,0,114,140,3.6812227074235806,0.0015255905511811062,0.5511811023622047,-0.452755905511811
ESM2-650M,esm,masked_encoder,combined_confident,0.2,0.6,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.610236220472441,1,0,114,140,3.6812227074235806,0.004035433070866155,0.5511811023622047,-0.452755905511811
ESM2-650M,esm,masked_encoder,combined_confident,0.2,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM2-650M,esm,masked_encoder,chemistry_only,0.25,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.06309543707170318,0.2364198562594016,32,30,83,110,1.410130558555021,0.0023807036603710535,0.12869797760320906,-0.1057161958883503
ESM2-650M,esm,masked_encoder,pair_only,0.25,,6,0.023529411764705882,13,False,0.6666666666666666,0.4457831325301205,0.22088353413654616,-0.14457831325301207,0.5783132530120482,4,2,111,138,2.2358744394618832,0.02161144578313253,0.391566265060241,-0.2911646586345381
ESM2-650M,esm,masked_encoder,scalar_only,0.25,,82,0.3215686274509804,13,True,0.5609756097560976,0.3988439306358382,0.16213167912025944,0.031157479204849847,0.2866911039052587,46,36,69,104,1.9155415393712427,-0.0006811292823910853,0.10820527280417314,-0.10750035246017198
ESM2-650M,esm,masked_encoder,combined,0.25,,1,0.00392156862745098,13,False,1.0,0.44881889763779526,0.5511811023622047,0.4881889763779528,0.610236220472441,1,0,114,140,3.6812227074235806,0.05674212598425196,0.5511811023622047,-0.452755905511811
ESM2-650M,esm,masked_encoder,combined_confident,0.25,0.55,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM2-650M,esm,masked_encoder,combined_confident,0.25,0.6,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM2-650M,esm,masked_encoder,combined_confident,0.25,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM2-3B,esm,masked_encoder,chemistry_only,0.05,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05791408992144409,0.22605716195888348,32,30,83,110,1.410130558555021,-0.003213270934313886,0.10738759819488547,-0.12702657529667388
ESM2-3B,esm,masked_encoder,pair_only,0.05,,35,0.13725490196078433,13,True,0.7142857142857143,0.4090909090909091,0.3051948051948052,0.14412337662337663,0.461720779220779,25,10,90,130,3.50197316495659,0.00565259740259739,0.13961038961038957,-0.15844155844155844
ESM2-3B,esm,masked_encoder,scalar_only,0.05,,253,0.9921568627450981,13,True,0.45454545454545453,0.0,0.45454545454545453,0.3952569169960474,0.5177865612648221,115,138,0,2,4.169675090252707,-0.017910079051383386,0.45454545454545453,-0.5533596837944664
ESM2-3B,esm,masked_encoder,combined,0.05,,10,0.0392156862745098,13,False,0.9,0.4326530612244898,0.4673469387755102,0.2632653061224489,0.6122448979591837,9,1,106,139,8.295774647887324,-0.0018010204081632586,0.2591836734693877,-0.26122448979591834
ESM2-3B,esm,masked_encoder,combined_confident,0.05,0.55,5,0.0196078431372549,13,False,1.0,0.44,0.56,0.5,0.624,5,0,110,140,13.986425339366516,0.010729999999999991,0.35600000000000004,-0.256
ESM2-3B,esm,masked_encoder,combined_confident,0.05,0.6,3,0.011764705882352941,13,False,1.0,0.4444444444444444,0.5555555555555556,0.49603174603174605,0.6190476190476191,3,0,112,140,8.742222222222223,0.013343253968253942,0.5555555555555556,-0.45634920634920634
ESM2-3B,esm,masked_encoder,combined_confident,0.05,0.65,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.49011857707509876,0.6126482213438735,2,0,113,140,6.18942731277533,-0.012327075098814233,0.5533596837944664,-0.45454545454545453
ESM2-3B,esm,masked_encoder,chemistry_only,0.1,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05274736754136724,0.22547217115159618,32,30,83,110,1.410130558555021,0.0008889771017884038,0.10845311716530068,-0.1057161958883503
ESM2-3B,esm,masked_encoder,pair_only,0.1,,28,0.10980392156862745,13,True,0.75,0.41409691629955947,0.33590308370044053,0.15733165512901193,0.5012586532410321,21,7,94,133,4.04973544973545,-0.006918659534298302,0.13530522341095025,-0.18565135305223412
ESM2-3B,esm,masked_encoder,scalar_only,0.1,,253,0.9921568627450981,13,True,0.45454545454545453,0.0,0.45454545454545453,0.391304347826087,0.5177865612648221,115,138,0,2,4.169675090252707,0.02366600790513835,0.45454545454545453,-0.5533596837944664
ESM2-3B,esm,masked_encoder,combined,0.1,,9,0.03529411764705882,13,False,0.8888888888888888,0.4349593495934959,0.4539295392953929,0.20731707317073167,0.6097560975609756,8,1,107,139,7.3534883720930235,-0.0004403794037940485,0.22357723577235766,-0.23712737127371275
ESM2-3B,esm,masked_encoder,combined_confident,0.1,0.55,5,0.0196078431372549,13,False,1.0,0.44,0.56,0.5,0.62,5,0,110,140,13.986425339366516,-0.003550000000000013,0.35600000000000004,-0.256
ESM2-3B,esm,masked_encoder,combined_confident,0.1,0.6,3,0.011764705882352941,13,False,1.0,0.4444444444444444,0.5555555555555556,0.49603174603174605,0.6190476190476191,3,0,112,140,8.742222222222223,-0.0026785714285714546,0.5555555555555556,-0.45634920634920634
ESM2-3B,esm,masked_encoder,combined_confident,0.1,0.65,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.4940711462450593,0.6126482213438735,2,0,113,140,6.18942731277533,0.012870553359683781,0.5533596837944664,-0.45454545454545453
ESM2-3B,esm,masked_encoder,chemistry_only,0.15,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05791408992144409,0.22611357178672872,32,30,83,110,1.410130558555021,-0.002573959552064177,0.12869797760320906,-0.12702657529667388
ESM2-3B,esm,masked_encoder,pair_only,0.15,,15,0.058823529411764705,13,True,0.7333333333333333,0.43333333333333335,0.29999999999999993,0.05833333333333335,0.5166666666666666,11,4,104,136,3.3381180223285485,0.0005520833333333247,0.22916666666666663,-0.19583333333333336
ESM2-3B,esm,masked_encoder,scalar_only,0.15,,252,0.9882352941176471,13,True,0.4523809523809524,0.3333333333333333,0.11904761904761907,-0.5397817460317461,0.49603174603174605,114,138,1,2,1.3778580024067388,0.016170634920634946,0.45634920634920634,-0.5555555555555556
ESM2-3B,esm,masked_encoder,combined,0.15,,4,0.01568627450980392,13,False,1.0,0.44223107569721115,0.5577689243027888,0.4940239043824701,0.6175298804780877,4,0,111,140,11.340807174887892,-0.004805776892430279,0.30378486055776893,-0.4581673306772908
ESM2-3B,esm,masked_encoder,combined_confident,0.15,0.55,4,0.01568627450980392,13,False,1.0,0.44223107569721115,0.5577689243027888,0.4940239043824701,0.6215139442231076,4,0,111,140,11.340807174887892,-0.000996015936254981,0.30378486055776893,-0.4581673306772908
ESM2-3B,esm,masked_encoder,combined_confident,0.15,0.6,3,0.011764705882352941,13,False,1.0,0.4444444444444444,0.5555555555555556,0.4920634920634921,0.6150793650793651,3,0,112,140,8.742222222222223,0.0015376984126983832,0.5555555555555556,-0.45634920634920634
ESM2-3B,esm,masked_encoder,combined_confident,0.15,0.65,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.49011857707509876,0.616600790513834,2,0,113,140,6.18942731277533,0.006571146245059276,0.5533596837944664,-0.45454545454545453
ESM2-3B,esm,masked_encoder,chemistry_only,0.2,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.057957964231990636,0.22948353668728066,32,30,83,110,1.410130558555021,-0.0019879241183352815,0.10738759819488547,-0.1057161958883503
ESM2-3B,esm,masked_encoder,pair_only,0.2,,12,0.047058823529411764,13,False,0.75,0.43621399176954734,0.31378600823045266,0.04732510288065844,0.5514403292181069,9,3,106,137,3.5043594902749833,0.00684156378600824,0.22633744855967075,-0.2109053497942387
ESM2-3B,esm,masked_encoder,scalar_only,0.2,,252,0.9882352941176471,13,True,0.4523809523809524,0.3333333333333333,0.11904761904761907,-0.5277777777777778,0.49206349206349204,114,138,1,2,1.3778580024067388,0.017857142857142884,0.45634920634920634,-0.5555555555555556
ESM2-3B,esm,masked_encoder,combined,0.2,,4,0.01568627450980392,13,False,1.0,0.44223107569721115,0.5577689243027888,0.49800796812749004,0.6175298804780877,4,0,111,140,11.340807174887892,-0.010520418326693228,0.30378486055776893,-0.4581673306772908
ESM2-3B,esm,masked_encoder,combined_confident,0.2,0.55,4,0.01568627450980392,13,False,1.0,0.44223107569721115,0.5577689243027888,0.49800796812749004,0.6175298804780877,4,0,111,140,11.340807174887892,0.0028137450199203083,0.30378486055776893,-0.4581673306772908
ESM2-3B,esm,masked_encoder,combined_confident,0.2,0.6,3,0.011764705882352941,13,False,1.0,0.4444444444444444,0.5555555555555556,0.4920634920634921,0.6190476190476191,3,0,112,140,8.742222222222223,0.011656746031746006,0.5555555555555556,-0.45634920634920634
ESM2-3B,esm,masked_encoder,combined_confident,0.2,0.65,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.4939723320158103,0.616600790513834,2,0,113,140,6.18942731277533,-0.0035079051383399298,0.5533596837944664,-0.45454545454545453
ESM2-3B,esm,masked_encoder,chemistry_only,0.25,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05448771519304696,0.231865284974093,32,30,83,110,1.410130558555021,-0.008700693631957208,0.10738759819488547,-0.12702657529667388
ESM2-3B,esm,masked_encoder,pair_only,0.25,,7,0.027450980392156862,13,False,0.8571428571428571,0.43951612903225806,0.41762672811059903,0.12374711981566819,0.6088709677419355,6,1,109,139,5.52054794520548,-0.008352534562211989,0.2707373271889401,-0.31682027649769584
ESM2-3B,esm,masked_encoder,scalar_only,0.25,,251,0.984313725490196,13,True,0.4541832669322709,0.25,0.2041832669322709,-0.2958167330677291,0.4940239043824701,114,137,1,3,1.943030303030303,-0.009798306772908359,0.4581673306772908,-0.30378486055776893
ESM2-3B,esm,masked_encoder,combined,0.25,,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.49011857707509876,0.616600790513834,2,0,113,140,6.18942731277533,0.010350790513833983,0.5533596837944664,-0.45454545454545453
ESM2-3B,esm,masked_encoder,combined_confident,0.25,0.55,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.4940711462450593,0.6126482213438735,2,0,113,140,6.18942731277533,0.015390316205533584,0.5533596837944664,-0.45454545454545453
ESM2-3B,esm,masked_encoder,combined_confident,0.25,0.6,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.49011857707509876,0.6126482213438735,2,0,113,140,6.18942731277533,0.007831027667984183,0.5533596837944664,-0.45454545454545453
ESM2-3B,esm,masked_encoder,combined_confident,0.25,0.65,2,0.00784313725490196,13,False,1.0,0.44664031620553357,0.5533596837944664,0.4940711462450593,0.6126482213438735,2,0,113,140,6.18942731277533,-0.0009881422924901274,0.5533596837944664,-0.45454545454545453
ESM-1v,esm_variant_specialist,masked_encoder,chemistry_only,0.05,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05398838375396958,0.24101621260237338,32,30,83,110,1.410130558555021,-0.00038964566271101176,0.12869797760320906,-0.1057161958883503
ESM-1v,esm_variant_specialist,masked_encoder,pair_only,0.05,,47,0.1843137254901961,13,True,0.6382978723404256,0.40865384615384615,0.22964402618657942,0.07242225859247137,0.37043013502454974,30,17,85,123,2.5174603174603174,-0.0032886661211129374,0.12530687397708679,-0.13553600654664483
ESM-1v,esm_variant_specialist,masked_encoder,scalar_only,0.05,,253,0.9921568627450981,13,True,0.45454545454545453,0.0,0.45454545454545453,0.3952569169960474,0.5177865612648221,115,138,0,2,4.169675090252707,-0.02420948616600789,0.45454545454545453,-0.5533596837944664
ESM-1v,esm_variant_specialist,masked_encoder,combined,0.05,,19,0.07450980392156863,13,True,0.631578947368421,0.4364406779661017,0.19513826940231932,-0.02390722569134701,0.4057705173951822,12,7,103,133,2.1497584541062804,0.0037745316681534113,0.19513826940231932,-0.20294380017841213
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.05,0.55,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.5118110236220472,-0.38976377952755903,0,1,115,139,0.4025974025974026,-0.011023622047244098,0.5511811023622047,-0.452755905511811
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.05,0.6,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.515748031496063,-0.38976377952755903,0,1,115,139,0.4025974025974026,0.009055118110236222,0.5511811023622047,-0.452755905511811
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.05,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM-1v,esm_variant_specialist,masked_encoder,chemistry_only,0.1,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.0619400802273107,0.23123850910914256,32,30,83,110,1.410130558555021,0.0008889771017883999,0.12869797760320906,-0.1057161958883503
ESM-1v,esm_variant_specialist,masked_encoder,pair_only,0.1,,27,0.10588235294117647,13,True,0.8518518518518519,0.40350877192982454,0.4483430799220273,0.29142300194931775,0.5789473684210527,23,4,92,136,7.706306306306306,-0.003788986354775844,0.15838206627680307,-0.17300194931773882
ESM-1v,esm_variant_specialist,masked_encoder,scalar_only,0.1,,240,0.9411764705882353,13,True,0.45416666666666666,0.4,0.05416666666666664,-0.19999999999999996,0.3041666666666667,109,131,6,9,1.2170225212050307,-0.0019687499999999896,0.19583333333333336,-0.22916666666666663
ESM-1v,esm_variant_specialist,masked_encoder,combined,0.1,,11,0.043137254901960784,13,False,0.8181818181818182,0.4344262295081967,0.38375558867362153,0.11504284649776451,0.5901639344262295,9,2,106,138,4.941784037558685,-0.013138040238450088,0.19374068554396423,-0.28129657228017885
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.1,0.55,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.515748031496063,-0.38976377952755903,0,1,115,139,0.4025974025974026,-0.01604330708661417,0.5511811023622047,-0.452755905511811
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.1,0.6,1,0.00392156862745098,13,False,0.0,0.452755905511811,-0.452755905511811,-0.515748031496063,-0.38976377952755903,0,1,115,139,0.4025974025974026,0.004035433070866136,0.5511811023622047,-0.452755905511811
ESM-1v,esm_variant_specialist,masked_encoder,combined_confident,0.1,0.65,0,0.0,13,False,,,,,,0,0,115,140,1.2164502164502164,,,
ESM-1v,esm_variant_specialist,masked_encoder,chemistry_only,0.15,,62,0.24313725490196078,13,True,0.5161290322580645,0.43005181347150256,0.08607721878656194,-0.05217700150426207,0.22891317065017547,32,30,83,110,1.410130558555021,-0.00028309376566939426,0.12869797760320906,-0.1057161958883503
ESM-1v,esm_variant_specialist,masked_encoder,pair_only,0.15,,14,0.054901960784313725,13,True,0.7857142857142857,0.4315352697095436,0.3541790160047421,0.11402637818612921,0.5560981031416712,11,3,104,137,4.323308270676692,0.005953615886188498,0.20302311796087735,-0.25044457617071725
ESM-1v,esm_variant_specialist,masked_encoder,scalar_only,0.15,,218,0.8549019607843137,13,True,0.45871559633027525,0.40540540540540543,0.05331019092486983,-0.12261343912720057,0.2246466650136375,100,118,15,22,1.231114740710494,-0.003042090255393011,0.14815273989585914,-0.1363749070171088
ESM-1v,esm_variant_specialist,masked_encoder,combined,0.15,,4,0.01568627450980392,13,False,0.5,0.450199203187251,0.049800796812749015,-0.46215139442231074,0.5577689243027888,2,2,113,138,1.2202643171806167,0.014243027888446209,0.30378486055776893,-0.4581673306772908
